engine,distance_m,round,bob_received,eve_received,secure_round,key_secure_after_round,cumulative_bob_rx,cumulative_secure_rounds,cumulative_equivocation
ns3,45.0,75,1,1,0,1,72,30,1.000000
ns3,45.0,76,0,1,0,1,72,30,1.000000
ns3,45.0,77,1,1,0,1,73,30,1.000000
ns3,45.0,78,1,1,0,1,74,30,1.000000
ns3,45.0,79,1,1,0,1,75,30,1.000000
ns3,45.0,80,1,1,0,1,76,30,1.000000
ns3,45.0,81,1,0,1,1,77,31,1.000000
ns3,45.0,82,1,0,1,1,78,32,1.000000
ns3,45.0,83,1,0,1,1,79,33,1.000000
ns3,45.0,84,1,1,0,1,80,33,1.000000
ns3,45.0,85,1,1,0,1,81,33,1.000000
ns3,45.0,86,1,0,1,1,82,34,1.000000
ns3,45.0,87,1,1,0,1,83,34,1.000000
ns3,45.0,88,1,0,1,1,84,35,1.000000
ns3,45.0,89,1,1,0,1,85,35,1.000000
ns3,45.0,90,1,0,1,1,86,36,1.000000
ns3,45.0,91,1,0,1,1,87,37,1.000000
ns3,45.0,92,1,1,0,1,88,37,1.000000
ns3,45.0,93,1,1,0,1,89,37,1.000000
ns3,45.0,94,1,0,1,1,90,38,1.000000
ns3,45.0,95,1,0,1,1,91,39,1.000000
ns3,45.0,96,1,1,0,1,92,39,1.000000
ns3,45.0,97,1,0,1,1,93,40,1.000000
ns3,45.0,98,1,0,1,1,94,41,1.000000
ns3,45.0,99,1,1,0,1,95,41,1.000000
ns3,45.0,100,1,1,0,1,96,41,1.000000
ns3,45.0,101,1,1,0,1,97,41,1.000000
ns3,45.0,102,0,1,0,1,97,41,1.000000
ns3,45.0,103,1,1,0,1,98,41,1.000000
ns3,45.0,104,0,1,0,1,98,41,1.000000
ns3,45.0,105,1,0,1,1,99,42,1.000000
ns3,45.0,106,1,1,0,1,100,42,1.000000
ns3,45.0,107,1,1,0,1,101,42,1.000000
ns3,45.0,108,1,1,0,1,102,42,1.000000
ns3,45.0,109,1,1,0,1,103,42,1.000000
ns3,45.0,110,1,0,1,1,104,43,1.000000
ns3,45.0,111,1,0,1,1,105,44,1.000000
ns3,45.0,112,1,1,0,1,106,44,1.000000
ns3,45.0,113,1,0,1,1,107,45,1.000000
ns3,45.0,114,1,0,1,1,108,46,1.000000
ns3,45.0,115,1,0,1,1,109,47,1.000000
ns3,45.0,116,1,1,0,1,110,47,1.000000
ns3,45.0,117,1,1,0,1,111,47,1.000000
ns3,45.0,118,1,1,0,1,112,47,1.000000
ns3,45.0,119,1,1,0,1,113,47,1.000000
ns3,45.0,120,1,0,1,1,114,48,1.000000
ns3,45.0,121,1,1,0,1,115,48,1.000000
ns3,45.0,122,1,1,0,1,116,48,1.000000
ns3,45.0,123,1,1,0,1,117,48,1.000000
ns3,45.0,124,1,1,0,1,118,48,1.000000
ns3,45.0,125,1,0,1,1,119,49,1.000000
ns3,45.0,126,1,0,1,1,120,50,1.000000
ns3,45.0,127,1,1,0,1,121,50,1.000000
ns3,45.0,128,1,0,1,1,122,51,1.000000
ns3,45.0,129,1,0,1,1,123,52,1.000000
ns3,45.0,130,1,1,0,1,124,52,1.000000
ns3,45.0,131,1,1,0,1,125,52,1.000000
ns3,45.0,132,1,1,0,1,126,52,1.000000
ns3,45.0,133,1,0,1,1,127,53,1.000000
ns3,45.0,134,1,1,0,1,128,53,1.000000
ns3,45.0,135,1,1,0,1,129,53,1.000000
ns3,45.0,136,1,0,1,1,130,54,1.000000
ns3,45.0,137,1,0,1,1,131,55,1.000000
ns3,45.0,138,1,0,1,1,132,56,1.000000
ns3,45.0,139,1,1,0,1,133,56,1.000000
ns3,45.0,140,1,1,0,1,134,56,1.000000
ns3,45.0,141,1,0,1,1,135,57,1.000000
ns3,45.0,142,1,1,0,1,136,57,1.000000
ns3,45.0,143,1,0,1,1,137,58,1.000000
ns3,45.0,144,1,1,0,1,138,58,1.000000
ns3,45.0,145,1,1,0,1,139,58,1.000000
ns3,45.0,146,1,0,1,1,140,59,1.000000
ns3,45.0,147,1,1,0,1,141,59,1.000000
ns3,45.0,148,1,0,1,1,142,60,1.000000
ns3,45.0,149,1,1,0,1,143,60,1.000000
ns3,45.0,150,1,0,1,1,144,61,1.000000
ns3,45.0,151,1,1,0,1,145,61,1.000000
ns3,45.0,152,1,1,0,1,146,61,1.000000
ns3,45.0,153,1,0,1,1,147,62,1.000000
ns3,45.0,154,1,0,1,1,148,63,1.000000
ns3,45.0,155,1,1,0,1,149,63,1.000000
ns3,45.0,156,0,1,0,1,149,63,1.000000
ns3,45.0,157,1,0,1,1,150,64,1.000000
ns3,45.0,158,1,1,0,1,151,64,1.000000
ns3,45.0,159,1,1,0,1,152,64,1.000000
ns3,45.0,160,1,1,0,1,153,64,1.000000
ns3,45.0,161,1,1,0,1,154,64,1.000000
ns3,45.0,162,1,1,0,1,155,64,1.000000
ns3,45.0,163,1,1,0,1,156,64,1.000000
ns3,45.0,164,1,0,1,1,157,65,1.000000
ns3,45.0,165,1,0,1,1,158,66,1.000000
ns3,45.0,166,1,1,0,1,159,66,1.000000
ns3,45.0,167,1,0,1,1,160,67,1.000000
ns3,45.0,168,1,1,0,1,161,67,1.000000
ns3,45.0,169,1,1,0,1,162,67,1.000000
ns3,45.0,170,1,1,0,1,163,67,1.000000
ns3,45.0,171,1,0,1,1,164,68,1.000000
ns3,45.0,172,1,1,0,1,165,68,1.000000
ns3,45.0,173,1,0,1,1,166,69,1.000000
ns3,45.0,174,1,0,1,1,167,70,1.000000
ns3,45.0,175,1,1,0,1,168,70,1.000000
ns3,45.0,176,1,1,0,1,169,70,1.000000
ns3,45.0,177,1,1,0,1,170,70,1.000000
ns3,45.0,178,1,1,0,1,171,70,1.000000
ns3,45.0,179,1,1,0,1,172,70,1.000000
ns3,45.0,180,1,0,1,1,173,71,1.000000
ns3,45.0,181,1,1,0,1,174,71,1.000000
ns3,45.0,182,1,1,0,1,175,71,1.000000
ns3,45.0,183,1,1,0,1,176,71,1.000000
ns3,45.0,184,1,1,0,1,177,71,1.000000
ns3,45.0,185,1,0,1,1,178,72,1.000000
ns3,45.0,186,1,1,0,1,179,72,1.000000
ns3,45.0,187,1,1,0,1,180,72,1.000000
ns3,45.0,188,1,1,0,1,181,72,1.000000
ns3,45.0,189,1,0,1,1,182,73,1.000000
ns3,45.0,190,1,1,0,1,183,73,1.000000
ns3,45.0,191,1,0,1,1,184,74,1.000000
ns3,45.0,192,1,1,0,1,185,74,1.000000
ns3,45.0,193,1,1,0,1,186,74,1.000000
ns3,45.0,194,1,1,0,1,187,74,1.000000
ns3,45.0,195,1,1,0,1,188,74,1.000000
ns3,45.0,196,1,1,0,1,189,74,1.000000
ns3,45.0,197,1,0,1,1,190,75,1.000000
ns3,45.0,198,1,1,0,1,191,75,1.000000
ns3,45.0,199,1,1,0,1,192,75,1.000000
ns3,45.0,200,1,0,1,1,193,76,1.000000
